Date,Category,Item,Qty,Product Sales,Discounts,Tax,Gross Sales,Itemisation Type
12/07/2024,None,Astronaut,1,$31.76,$0.00,$3.24,$35.56,Physical Good
12/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
12/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
12/07/2024,None,Sailor Hello Kitty,1,$49.92,$0.00,$5.08,$55.88,Physical Good
12/07/2024,Piggy,Piggy Happy,2,$72.61,$0.00,$7.39,$81.28,Physical Good
12/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
12/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
12/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
12/07/2024,None,Cute Dragon,1,$36.31,$0.00,$3.69,$40.64,Physical Good
12/07/2024,None,Capybara,1,$45.38,$0.00,$4.62,$50.80,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
11/07/2024,Beverages,Soft Drink - Can,2,$5.45,$0.00,$0.55,$6.10,Physical Good
11/07/2024,Piggy,Piggy The Queen,1,$36.31,$0.00,$3.69,$40.64,Physical Good
11/07/2024,Bear Brick,Bear - Astro,1,$45.38,$0.00,$4.62,$50.80,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Teddy With Tote,2,$72.61,$0.00,$7.39,$81.28,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
11/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Repeat painting,1,$9.08,$0.00,$0.92,$10.16,Service
11/07/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
11/07/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
11/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Rabbit on Ducky,1,$40.91,$0.00,$4.09,$45.00,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$40.91,$0.00,$4.09,$45.00,Physical Good
11/07/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Marvel,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Marvel,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,Couple,Couple - Avo Duck,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
11/07/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.46,-$6.75,$3.54,$38.86,Physical Good
11/07/2024,None,Teddy With Tote,2,$73.72,-$12.00,$6.28,$69.09,Physical Good
11/07/2024,None,Lava,1,$32.25,-$5.25,$2.75,$30.22,Physical Good
11/07/2024,None,Marvel,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
11/07/2024,None,Rain Baby,1,$55.29,-$9.00,$4.71,$51.82,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
11/07/2024,None,Marvel,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,pokemon - icecream,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
11/07/2024,None,Imperfect,1,$23.04,-$3.75,$1.96,$21.59,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.52,-$6.75,$3.48,$38.25,Physical Good
11/07/2024,None,Teddy With Tote,2,$73.72,-$12.00,$6.28,$69.09,Physical Good
11/07/2024,None,Rabbit on Ducky,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Rabbit on Ducky,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Sailor Hello Kitty,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,None,Rabbit on Ducky,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Purin,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Purin,2,$81.69,$0.00,$8.31,$91.44,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Couple,Couple - Banana,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Lava,1,$31.77,$0.00,$3.23,$35.56,Physical Good
10/07/2024,None,Rabbit on Ducky,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Custom Amount,1,$36.36,$0.00,$3.64,$40.00,
10/07/2024,Piggy,Piggy The Queen,1,$36.31,$0.00,$3.69,$40.64,Physical Good
10/07/2024,Couple,Couple - Bear,1,$50.00,$0.00,$5.00,$55.00,Physical Good
10/07/2024,None,Rabbit - Glasses,1,$36.31,$0.00,$3.69,$40.64,Physical Good
10/07/2024,None,Purin,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Purin,1,$40.84,$0.00,$4.16,$45.72,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Sailor Hello Kitty,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,None,Sailor Hello Kitty,1,$50.00,$0.00,$5.00,$55.00,Physical Good
10/07/2024,Piggy,Piggy Bottle,1,$36.31,$0.00,$3.69,$40.64,Physical Good
10/07/2024,None,Rabbit - Glasses,1,$36.31,$0.00,$3.69,$40.64,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Couple,Couple - Bear,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,Beverages,Drink - Red Bull,1,$4.54,$0.00,$0.46,$5.08,Physical Good
10/07/2024,None,Tea - C2,1,$4.08,$0.00,$0.42,$4.57,Physical Good
10/07/2024,Couple,Couple - Banana,1,$49.92,$0.00,$5.08,$55.88,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Teddy With Tote,3,$108.92,$0.00,$11.08,$121.92,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Peach Baby,1,$32.25,-$5.25,$2.75,$30.22,Physical Good
10/07/2024,Couple,Couple - Cat,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Puppy - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Sailor Hello Kitty,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Lava,1,$32.25,-$5.25,$2.75,$30.22,Physical Good
10/07/2024,Piggy,Piggy Bottle,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
10/07/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
10/07/2024,Couple,Couple - Lucky Cat,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Couple,Couple - Avo Duck,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Peach Baby,1,$32.30,-$5.25,$2.70,$29.75,Physical Good
10/07/2024,Kuromi,Kuromi - Heart,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
10/07/2024,None,Puppy - Glasses,1,$36.86,-$6.00,$3.14,$34.55,Physical Good
10/07/2024,Cinamonroll,Cinamonroll,1,$37.41,-$12.00,$2.59,$28.45,Physical Good
10/07/2024,None,Teddy With Tote,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
10/07/2024,Kuromi,Kuromi - Bowtie,1,$41.52,-$6.75,$3.48,$38.25,Physical Good
10/07/2024,Couple,Couple - Bear,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Kuromi,Kuromi - Bowtie,2,$83.05,-$13.50,$6.95,$76.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
10/07/2024,Piggy,Piggy Bottle,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
10/07/2024,Cinamonroll,Cinamonroll,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Purin,2,$82.93,-$13.50,$7.07,$77.73,Physical Good
10/07/2024,Piggy,Piggy Bottle,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,Couple,Couple - Avo Duck,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.23,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,Beverages,Water - Bottle,1,$2.72,$0.00,$0.28,$3.05,Physical Good
10/07/2024,None,Puppy - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,Kuromi,Kuromi - Bowtie,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
10/07/2024,None,Cat on Duck,2,$82.94,-$13.50,$7.06,$77.72,Physical Good
10/07/2024,Beverages,Drink - Banana Milk,1,$3.40,$0.00,$0.35,$3.81,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Kuromi,Kuromi - Bowtie,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
10/07/2024,None,Puppy - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,Couple,Couple - Banana,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,Couple,Couple - Banana,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Puppy - Glasses,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
10/07/2024,None,Puppy - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Cat on Duck,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
10/07/2024,Cinamonroll,Cinamonroll,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
10/07/2024,Couple,Couple - Banana,1,$50.75,-$8.25,$4.25,$46.75,Physical Good
10/07/2024,None,pokemon - icecream,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
10/07/2024,Kuromi,Kuromi - Bowtie,1,$41.52,-$6.75,$3.48,$38.25,Physical Good
10/07/2024,None,Teddy With Tote,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Rabbit - Glasses,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,None,Hello Kitty Holder,2,$92.94,-$23.50,$7.06,$77.72,Physical Good
10/07/2024,None,Cinamon queen,1,$41.82,-$10.58,$3.18,$34.97,Physical Good
10/07/2024,Couple,Couple - Bear,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
10/07/2024,Cinamonroll,Cinamonroll,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
10/07/2024,Cinamonroll,Cinamonroll,2,$74.35,-$18.80,$5.65,$62.18,Physical Good
10/07/2024,Piggy,Piggy Birthday,1,$37.18,-$9.40,$2.82,$31.09,Physical Good
10/07/2024,None,Rabbit - Glasses,1,$37.17,-$9.40,$2.83,$31.09,Physical Good
10/07/2024,Piggy,Piggy Birthday,1,$37.17,-$9.40,$2.83,$31.09,Physical Good
10/07/2024,None,Cat on Duck,1,$41.82,-$10.58,$3.18,$34.97,Physical Good
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
10/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Beverages,Tea - Lipton,1,$4.54,$0.00,$0.46,$5.08,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Julia 12/7 at 1pm,1,$175.00,$0.00,$0.00,$175.00,
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,Couple,Couple - Avo Duck,-1,-$50.00,$0.00,-$5.00,-$55.00,Physical Good
9/07/2024,Piggy,Piggy Birthday,1,$36.36,$0.00,$3.64,$40.00,Physical Good
9/07/2024,Couple,Couple - Avo Duck,1,$50.00,$0.00,$5.00,$55.00,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Marvel,1,$45.38,$0.00,$4.62,$50.80,Physical Good
9/07/2024,None,Kaws,1,$45.38,$0.00,$4.62,$50.80,Physical Good
9/07/2024,Beverages,Soy Milk,1,$4.31,$0.00,$0.44,$4.83,Physical Good
9/07/2024,None,Marvel,1,$45.38,$0.00,$4.62,$50.80,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Couple,Couple - Avo Duck,1,$50.94,-$11.00,$4.06,$44.70,Physical Good
9/07/2024,Bear Brick,Bear - Astro,1,$45.38,$0.00,$4.62,$50.80,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Couple,Couple - Lucky Cat,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.53,$0.00,$0.47,$5.08,Service
9/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,None,Lava,1,$31.77,$0.00,$3.23,$35.56,Physical Good
9/07/2024,Cinamonroll,Cinamonroll,1,$36.36,$0.00,$3.64,$40.00,Physical Good
9/07/2024,Kuromi,Kuromi - Bowtie,1,$40.84,$0.00,$4.16,$45.72,Physical Good
9/07/2024,None,Puppy - Glasses,1,$36.30,$0.00,$3.70,$40.64,Physical Good
9/07/2024,Piggy,Piggy Bottle,1,$36.31,$0.00,$3.69,$40.64,Physical Good
9/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Cinamonroll,Cinamonroll,1,$36.30,$0.00,$3.70,$40.64,Physical Good
9/07/2024,None,Peach Baby,1,$31.77,$0.00,$3.23,$35.56,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,pokemon - icecream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
9/07/2024,None,Imperfect,1,$22.69,$0.00,$2.31,$25.40,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Hello Kitty Holder,1,$45.38,$0.00,$4.62,$50.80,Physical Good
9/07/2024,None,Purin,1,$40.85,$0.00,$4.15,$45.72,Physical Good
9/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,None,pokemon - icecream,1,$36.31,$0.00,$3.69,$40.64,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Couple,Couple - Avo Duck,1,$49.92,$0.00,$5.08,$55.88,Physical Good
9/07/2024,None,pokemon - icecream,2,$72.61,$0.00,$7.39,$81.28,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Kuromi,Kuromi - With Hat,1,$41.52,-$6.75,$3.48,$38.25,Physical Good
9/07/2024,None,Lava,1,$32.30,-$5.25,$2.70,$29.75,Physical Good
9/07/2024,Couple,Couple - Avo Duck,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,pokemon - icecream,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Apple Baby,1,$32.25,-$5.25,$2.75,$30.22,Physical Good
9/07/2024,None,Sailor Hello Kitty,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,Kuromi,Kuromi - Bowtie,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
9/07/2024,None,Sailor Hello Kitty,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
9/07/2024,None,Sailor Hello Kitty,1,$50.68,-$8.25,$4.32,$47.50,Physical Good
9/07/2024,Piggy,Piggy Bottle,1,$36.86,-$6.00,$3.14,$34.54,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
9/07/2024,None,Gloss Varnish,1,$4.55,$0.00,$0.45,$5.00,Service
9/07/2024,None,Cinamon queen,1,$41.47,-$6.75,$3.53,$38.86,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,pokemon - icecream,1,$36.91,-$6.00,$3.09,$34.00,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.00,Service
9/07/2024,Beverages,Drink - Banana Milk,2,$6.82,$0.00,$0.68,$7.50,Physical Good
9/07/2024,None,Captain US Doremon,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Gloss Varnish,1,$4.54,$0.00,$0.46,$5.08,Service
9/07/2024,None,Hello Kitty Holder,1,$46.14,-$7.50,$3.86,$42.50,Physical Good
9/07/2024,None,Hello Kitty Holder,1,$46.07,-$7.50,$3.93,$43.18,Physical Good
